date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-12,SC,Aurora,city,1,0,False,5679,4201901,17.60873,
2020-04-12,SC,Balneário Arroio do Silva,city,2,0,False,13071,4201950,15.30105,
2020-04-12,SC,Balneário Camboriú,city,56,0,False,142295,4202008,39.35486,
2020-04-12,SC,Balneário Gaivota,city,2,1,False,10979,4202073,18.2166,0.5
2020-04-12,SC,Balneário Piçarras,city,2,0,False,23147,4212809,8.64043,
2020-04-12,SC,Barra Velha,city,1,0,False,29168,4202107,3.42841,
2020-04-12,SC,Biguaçu,city,2,0,False,68481,4202305,2.92052,
2020-04-12,SC,Blumenau,city,65,0,False,357199,4202404,18.19714,
2020-04-12,SC,Botuverá,city,2,0,False,5246,4202701,38.12429,
2020-04-12,SC,Braço do Norte,city,25,0,False,33450,4202800,74.73842,
2020-04-12,SC,Brusque,city,17,0,False,134723,4202909,12.61848,
2020-04-12,SC,Caçador,city,3,0,False,78595,4203006,3.81704,
2020-04-12,SC,Camboriú,city,43,0,False,82989,4203204,51.8141,
2020-04-12,SC,Canelinha,city,1,0,False,12240,4203709,8.16993,
2020-04-12,SC,Chapecó,city,6,0,False,220367,4204202,2.72273,
2020-04-12,SC,Cocal do Sul,city,1,0,False,16684,4204251,5.99377,
2020-04-12,SC,Criciúma,city,38,3,False,215186,4204608,17.65914,0.0789
2020-04-12,SC,Florianópolis,city,177,3,False,500973,4205407,35.33125,0.0169
2020-04-12,SC,Forquilhinha,city,1,0,False,26793,4205456,3.73232,
2020-04-12,SC,Garopaba,city,1,0,False,23078,4205704,4.33313,
2020-04-12,SC,Gaspar,city,5,1,False,69639,4205902,7.17988,0.2
2020-04-12,SC,Governador Celso Ramos,city,3,0,False,14471,4206009,20.73112,
2020-04-12,SC,Gravatal,city,9,0,False,11501,4206207,78.25406,
2020-04-12,SC,Guabiruba,city,1,0,False,23832,4206306,4.19604,
2020-04-12,SC,Guaramirim,city,1,0,False,44819,4206504,2.2312,
2020-04-12,SC,Içara,city,7,0,False,56421,4207007,12.40673,
2020-04-12,SC,Imbituba,city,9,0,False,44853,4207304,20.06555,
2020-04-12,SC,Importados/Indefinidos,city,11,0,False,,,,
2020-04-12,SC,Indaial,city,3,1,False,69425,4207502,4.32121,0.3333
2020-04-12,SC,Irati,city,1,0,False,1930,4207858,51.81347,
2020-04-12,SC,Itajaí,city,37,2,False,219536,4208203,16.85373,0.0541
2020-04-12,SC,Itapema,city,7,0,False,65312,4208302,10.71779,
2020-04-12,SC,Itapiranga,city,1,0,False,16872,4208401,5.92698,
2020-04-12,SC,Ituporanga,city,1,0,False,25086,4208500,3.98629,
2020-04-12,SC,Jaguaruna,city,3,0,False,20024,4208807,14.98202,
2020-04-12,SC,Jaraguá do Sul,city,10,0,False,177697,4208906,5.62756,
2020-04-12,SC,Joaçaba,city,1,0,False,30118,4209003,3.32027,
2020-04-12,SC,Joinville,city,54,1,False,590466,4209102,9.14532,0.0185
2020-04-12,SC,Lages,city,9,0,False,157544,4209300,5.71269,
2020-04-12,SC,Laguna,city,4,0,False,45814,4209409,8.73096,
2020-04-12,SC,Mafra,city,1,0,False,56292,4210100,1.77645,
2020-04-12,SC,Massaranduba,city,1,1,False,16916,4210605,5.91156,1.0
2020-04-12,SC,Morro da Fumaça,city,2,0,False,17796,4211207,11.23848,
2020-04-12,SC,Navegantes,city,7,0,False,81475,4211306,8.59159,
2020-04-12,SC,Nova Trento,city,1,0,False,14549,4211504,6.87332,
2020-04-12,SC,Orleans,city,1,0,False,22912,4211702,4.36453,
2020-04-12,SC,Palhoça,city,9,1,False,171797,4211900,5.23874,0.1111
2020-04-12,SC,Papanduva,city,2,0,False,19320,4212205,10.35197,
2020-04-12,SC,Paulo Lopes,city,1,0,False,7494,4212304,13.34401,
2020-04-12,SC,Pedras Grandes,city,2,1,False,3976,4212403,50.30181,0.5
2020-04-12,SC,Pescaria Brava,city,1,0,False,10091,4212650,9.90982,
2020-04-12,SC,Pomerode,city,1,0,False,33447,4213203,2.9898,
2020-04-12,SC,Porto Belo,city,5,1,False,21388,4213500,23.37759,0.2
2020-04-12,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-04-12,SC,Rio Negrinho,city,1,0,False,42302,4215000,2.36395,
2020-04-12,SC,Rio Rufino,city,1,0,False,2483,4215059,40.27386,
2020-04-12,SC,Sangão,city,1,0,False,12678,4215455,7.88768,
2020-04-12,SC,Santa Cecília,city,1,0,False,16830,4215505,5.94177,
2020-04-12,SC,Santa Rosa de Lima,city,2,0,False,2142,4215604,93.37068,
2020-04-12,SC,Santo Amaro da Imperatriz,city,1,0,False,23245,4215703,4.302,
2020-04-12,SC,São Bento do Sul,city,1,0,False,84507,4215802,1.18333,
2020-04-12,SC,São Domingos,city,3,0,False,9445,4216107,31.76284,
2020-04-12,SC,São Francisco do Sul,city,2,0,False,52721,4216206,3.79355,
2020-04-12,SC,São José,city,24,0,False,246586,4216602,9.73291,
2020-04-12,SC,São Lourenço do Oeste,city,2,0,False,24076,4216909,8.30703,
2020-04-12,SC,São Ludgero,city,6,1,False,13410,4217006,44.74273,0.1667
2020-04-12,SC,São Pedro de Alcântara,city,1,0,False,5823,4217253,17.17328,
2020-04-12,SC,Schroeder,city,1,0,False,21365,4217402,4.68055,
2020-04-12,SC,Siderópolis,city,5,0,False,14007,4217600,35.69644,
2020-04-12,SC,Sombrio,city,7,1,False,30374,4217709,23.04603,0.1429
2020-04-12,SC,Tangará,city,1,0,False,8676,4217907,11.52605,
2020-04-12,SC,Tijucas,city,3,0,False,38407,4218004,7.81108,
2020-04-12,SC,Timbé do Sul,city,1,0,False,5348,4218103,18.69858,
2020-04-12,SC,Timbó,city,1,0,False,44238,4218202,2.2605,
2020-04-12,SC,Tubarão,city,30,2,False,105686,4218707,28.38597,0.0667
2020-04-12,SC,Urussanga,city,3,1,False,21268,4219002,14.1057,0.3333
2020-04-12,SC,Vidal Ramos,city,1,0,False,6338,4219200,15.77785,
2020-04-12,SC,Videira,city,1,0,False,53065,4219309,1.88448,
2020-04-12,SC,,state,776,24,False,7164788,42,10.83075,0.0309
2020-04-12,SP,Águas de Lindóia,city,1,1,False,18705,3500501,5.34616,1.0
2020-04-12,SP,Águas de São Pedro,city,1,0,False,3451,3500600,28.97711,
2020-04-12,SP,Agudos,city,2,1,False,37214,3500709,5.37432,0.5
2020-04-12,SP,Americana,city,3,2,False,239597,3501608,1.2521,0.6667
2020-04-12,SP,Américo Brasiliense,city,1,0,False,40504,3501707,2.46889,
2020-04-12,SP,Amparo,city,1,0,False,72195,3501905,1.38514,
2020-04-12,SP,Araçariguama,city,1,0,False,22364,3502754,4.47147,
2020-04-12,SP,Araçatuba,city,14,0,False,197016,3502804,7.10602,
2020-04-12,SP,Araçoiaba da Serra,city,1,0,False,34146,3502903,2.9286,
2020-04-12,SP,Araraquara,city,10,1,False,236072,3503208,4.236,0.1
2020-04-12,SP,Araras,city,3,0,False,134236,3503307,2.23487,
2020-04-12,SP,Artur Nogueira,city,1,0,False,54408,3503802,1.83797,
2020-04-12,SP,Arujá,city,12,1,False,89824,3503901,13.35946,0.0833
2020-04-12,SP,Assis,city,4,1,False,104386,3504008,3.83193,0.25
2020-04-12,SP,Atibaia,city,13,0,False,142761,3504107,9.10613,
2020-04-12,SP,Avaré,city,3,0,False,90655,3504503,3.30925,
2020-04-12,SP,Bady Bassitt,city,2,0,False,17502,3504602,11.42727,
2020-04-12,SP,Barra do Turvo,city,1,0,False,7659,3505401,13.05653,
2020-04-12,SP,Barretos,city,4,0,False,122098,3505500,3.27606,
2020-04-12,SP,Barueri,city,48,2,False,274182,3505708,17.50662,0.0417
2020-04-12,SP,Batatais,city,1,0,False,62508,3505906,1.5998,
2020-04-12,SP,Bauru,city,10,1,False,376818,3506003,2.6538,0.1
2020-04-12,SP,Bebedouro,city,1,0,False,77496,3506102,1.29039,
2020-04-12,SP,Birigui,city,2,0,False,123638,3506508,1.61763,
2020-04-12,SP,Boituva,city,4,0,False,60997,3507001,6.5577,
2020-04-12,SP,Botucatu,city,15,1,False,146497,3507506,10.23912,0.0667
2020-04-12,SP,Bragança Paulista,city,26,4,False,168668,3507605,15.4149,0.1538
2020-04-12,SP,Brodowski,city,2,0,False,24939,3507803,8.01957,
2020-04-12,SP,Caçapava,city,3,0,False,94263,3508504,3.18258,
2020-04-12,SP,Cachoeira Paulista,city,1,0,False,33327,3508603,3.00057,
2020-04-12,SP,Caiabu,city,1,1,False,4191,3508900,23.86065,1.0
2020-04-12,SP,Caieiras,city,34,4,False,101470,3509007,33.50744,0.1176
2020-04-12,SP,Cajamar,city,5,1,False,76801,3509205,6.51033,0.2
2020-04-12,SP,Campinas,city,106,5,False,1204073,3509502,8.80345,0.0472
2020-04-12,SP,Caraguatatuba,city,2,1,False,121532,3510500,1.64566,0.5
2020-04-12,SP,Carapicuíba,city,33,2,False,400927,3510609,8.23092,0.0606
2020-04-12,SP,Catanduva,city,6,2,False,121862,3511102,4.9236,0.3333
2020-04-12,SP,Cedral,city,1,0,False,9237,3511300,10.82603,
2020-04-12,SP,Cotia,city,62,4,False,249210,3513009,24.87862,0.0645
2020-04-12,SP,Cravinhos,city,2,1,False,35292,3513108,5.66701,0.5
2020-04-12,SP,Cubatão,city,2,0,False,130705,3513504,1.53016,
2020-04-12,SP,Diadema,city,63,1,False,423884,3513801,14.86256,0.0159
2020-04-12,SP,Dracena,city,1,1,False,46793,3514403,2.13707,1.0
2020-04-12,SP,Eldorado,city,1,1,False,15494,3514809,6.45411,1.0
2020-04-12,SP,Embu das Artes,city,34,2,False,273726,3515004,12.42118,0.0588
2020-04-12,SP,Embu-Guaçu,city,4,0,False,69385,3515103,5.76493,
2020-04-12,SP,Estiva Gerbi,city,1,0,False,11304,3557303,8.84643,
2020-04-12,SP,Ferraz de Vasconcelos,city,34,0,False,194276,3515707,17.50088,
2020-04-12,SP,Franca,city,2,0,False,353187,3516200,0.56627,
2020-04-12,SP,Francisco Morato,city,14,1,False,175844,3516309,7.9616,0.0714
2020-04-12,SP,Franco da Rocha,city,22,2,False,154489,3516408,14.2405,0.0909
2020-04-12,SP,Guararapes,city,3,0,False,32939,3518206,9.10774,
2020-04-12,SP,Guararema,city,1,0,False,29798,3518305,3.35593,
2020-04-12,SP,Guaratinguetá,city,1,0,False,121798,3518404,0.82103,
2020-04-12,SP,Guarujá,city,8,0,False,320459,3518701,2.49642,
2020-04-12,SP,Guarulhos,city,198,16,False,1379182,3518800,14.35634,0.0808
2020-04-12,SP,Hortolândia,city,2,0,False,230851,3519071,0.86636,
2020-04-12,SP,Ibirá,city,1,0,False,12393,3519402,8.06907,
2020-04-12,SP,Ibiúna,city,1,0,False,78878,3519709,1.26778,
2020-04-12,SP,Ilhabela,city,1,0,False,34970,3520400,2.85959,
2020-04-12,SP,Ilha Comprida,city,9,0,False,11166,3520426,80.60183,
2020-04-12,SP,Importados/Indefinidos,city,87,0,False,,,,
2020-04-12,SP,Indaiatuba,city,4,0,False,251627,3520509,1.58965,
2020-04-12,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-04-12,SP,Itanhaém,city,2,0,False,101816,3522109,1.96433,
2020-04-12,SP,Itapecerica da Serra,city,27,1,False,175693,3522208,15.36772,0.037
2020-04-12,SP,Itapetininga,city,3,1,False,163901,3522307,1.83037,0.3333
2020-04-12,SP,Itapeva,city,1,0,False,94354,3522406,1.05984,
2020-04-12,SP,Itapevi,city,18,4,False,237700,3522505,7.57257,0.2222
2020-04-12,SP,Itapira,city,1,0,False,74773,3522604,1.33738,
2020-04-12,SP,Itaquaquecetuba,city,26,0,False,370821,3523107,7.01147,
2020-04-12,SP,Itararé,city,1,0,False,50503,3523206,1.98008,
2020-04-12,SP,Itatiba,city,1,1,False,120858,3523404,0.82742,1.0
2020-04-12,SP,Itatinga,city,1,0,False,20697,3523503,4.83162,
2020-04-12,SP,Itu,city,3,0,False,173939,3523909,1.72474,
2020-04-12,SP,Itupeva,city,1,0,False,61252,3524006,1.6326,
2020-04-12,SP,Jaboticabal,city,5,2,False,77263,3524303,6.4714,0.4
2020-04-12,SP,Jacareí,city,1,0,False,233662,3524402,0.42797,
2020-04-12,SP,Jaci,city,1,0,False,7067,3524501,14.15028,
2020-04-12,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-04-12,SP,Jales,city,1,0,False,49107,3524808,2.03637,
2020-04-12,SP,Jandira,city,4,0,False,124937,3525003,3.20161,
2020-04-12,SP,Jardinópolis,city,2,0,False,44380,3525102,4.50653,
2020-04-12,SP,Jaú,city,1,0,False,150252,3525300,0.66555,
2020-04-12,SP,Joanópolis,city,1,0,False,13220,3525508,7.5643,
2020-04-12,SP,José Bonifácio,city,2,0,False,37015,3525706,5.40321,
2020-04-12,SP,Jundiaí,city,13,1,False,418962,3525904,3.10291,0.0769
2020-04-12,SP,Laranjal Paulista,city,2,1,False,28516,3526407,7.01361,0.5
2020-04-12,SP,Lençóis Paulista,city,3,0,False,68432,3526803,4.38391,
2020-04-12,SP,Limeira,city,5,0,False,306114,3526902,1.63338,
2020-04-12,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-04-12,SP,Mairiporã,city,7,2,False,100179,3528502,6.98749,0.2857
2020-04-12,SP,Marília,city,4,0,False,238882,3529005,1.67447,
2020-04-12,SP,Matão,city,2,0,False,83170,3529302,2.40471,
2020-04-12,SP,Mauá,city,45,0,False,472912,3529401,9.51551,
2020-04-12,SP,Mirassol,city,4,0,False,59824,3530300,6.68628,
2020-04-12,SP,Mococa,city,2,1,False,68885,3530508,2.90339,0.5
2020-04-12,SP,Mogi das Cruzes,city,58,2,False,445842,3530607,13.00909,0.0345
2020-04-12,SP,Mogi Guaçu,city,6,1,False,151888,3530706,3.95028,0.1667
2020-04-12,SP,Monte Alto,city,3,0,False,50498,3531308,5.94083,
2020-04-12,SP,Nova Odessa,city,1,1,False,60174,3533403,1.66185,1.0
2020-04-12,SP,Olímpia,city,2,0,False,54772,3533908,3.6515,
2020-04-12,SP,Orlândia,city,2,0,False,44028,3534302,4.54256,
2020-04-12,SP,Osasco,city,129,9,False,698418,3534401,18.47031,0.0698
2020-04-12,SP,Ourinhos,city,1,0,False,113542,3534708,0.88073,
2020-04-12,SP,Pariquera-Açu,city,2,0,False,19648,3536208,10.17915,
2020-04-12,SP,Paulínia,city,5,0,False,109424,3536505,4.56938,
2020-04-12,SP,Pedra Bela,city,1,0,False,6093,3536802,16.41228,
2020-04-12,SP,Penápolis,city,1,1,False,63407,3537305,1.57711,1.0
2020-04-12,SP,Peruíbe,city,3,0,False,68284,3537602,4.39342,
2020-04-12,SP,Pindamonhangaba,city,2,0,False,168328,3538006,1.18816,
2020-04-12,SP,Pindorama,city,1,0,False,17049,3538105,5.86545,
2020-04-12,SP,Piracicaba,city,13,1,False,404142,3538709,3.21669,0.0769
2020-04-12,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-12,SP,Poá,city,9,1,False,117452,3539806,7.6627,0.1111
2020-04-12,SP,Porto Ferreira,city,2,1,False,56150,3540705,3.56189,0.5
2020-04-12,SP,Praia Grande,city,17,2,False,325073,3541000,5.22959,0.1176
2020-04-12,SP,Presidente Prudente,city,4,2,False,228743,3541406,1.74869,0.5
2020-04-12,SP,Presidente Venceslau,city,4,2,False,39516,3541505,10.12248,0.5
2020-04-12,SP,Promissão,city,1,0,False,40432,3541604,2.47329,
2020-04-12,SP,Ribeirão Pires,city,16,0,False,123393,3543303,12.9667,
2020-04-12,SP,Ribeirão Preto,city,43,4,False,703293,3543402,6.11409,0.093
2020-04-12,SP,Rio Claro,city,4,1,False,206424,3543907,1.93776,0.25
2020-04-12,SP,Rio Grande da Serra,city,5,0,False,50846,3544103,9.83362,
2020-04-12,SP,Salto,city,3,0,False,118663,3545209,2.52817,
2020-04-12,SP,Salto de Pirapora,city,2,0,False,45422,3545308,4.40315,
2020-04-12,SP,Santa Bárbara d'Oeste,city,1,0,False,193475,3545803,0.51686,
2020-04-12,SP,Santa Branca,city,2,1,False,14788,3546009,13.52448,0.5
2020-04-12,SP,Santa Cruz do Rio Pardo,city,1,0,False,47673,3546405,2.09762,
2020-04-12,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-12,SP,Santa Lúcia,city,1,0,False,8817,3546900,11.34173,
2020-04-12,SP,Santana de Parnaíba,city,33,0,False,139447,3547304,23.6649,
2020-04-12,SP,Santo André,city,147,3,False,718773,3547809,20.45152,0.0204
2020-04-12,SP,Santos,city,166,6,False,433311,3548500,38.30967,0.0361
2020-04-12,SP,São Bernardo do Campo,city,179,10,False,838936,3548708,21.33655,0.0559
2020-04-12,SP,São Caetano do Sul,city,67,2,False,161127,3548807,41.58211,0.0299
2020-04-12,SP,São Carlos,city,5,2,False,251983,3548906,1.98426,0.4
2020-04-12,SP,São João da Boa Vista,city,1,0,False,91211,3549102,1.09636,
2020-04-12,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-12,SP,São José do Rio Preto,city,44,1,False,460671,3549805,9.55128,0.0227
2020-04-12,SP,São José dos Campos,city,85,1,False,721944,3549904,11.77377,0.0118
2020-04-12,SP,São Manuel,city,3,1,False,40954,3550100,7.32529,0.3333
2020-04-12,SP,São Miguel Arcanjo,city,1,0,False,32931,3550209,3.03665,
2020-04-12,SP,São Paulo,city,6352,445,False,12252023,3550308,51.8445,0.0701
2020-04-12,SP,São Pedro,city,1,0,False,35653,3550407,2.80481,
2020-04-12,SP,São Roque,city,3,0,False,91016,3550605,3.29612,
2020-04-12,SP,São Sebastião,city,4,1,False,88980,3550704,4.49539,0.25
2020-04-12,SP,São Vicente,city,15,0,False,365798,3551009,4.10062,
2020-04-12,SP,Sertãozinho,city,2,0,False,125815,3551702,1.58964,
2020-04-12,SP,Sorocaba,city,20,2,False,679378,3552205,2.94387,0.1
2020-04-12,SP,Sumaré,city,3,0,False,282441,3552403,1.06217,
2020-04-12,SP,Suzano,city,33,3,False,297637,3552502,11.08733,0.0909
2020-04-12,SP,Taboão da Serra,city,73,5,False,289664,3552809,25.20161,0.0685
2020-04-12,SP,Tanabi,city,1,0,False,25967,3553401,3.85104,
2020-04-12,SP,Tatuí,city,4,0,False,121766,3554003,3.28499,
2020-04-12,SP,Taubaté,city,8,0,False,314924,3554102,2.5403,
2020-04-12,SP,Terra Roxa,city,1,0,False,9370,3554409,10.67236,
2020-04-12,SP,Tupã,city,1,0,False,65524,3555000,1.52616,
2020-04-12,SP,Valinhos,city,5,0,False,129193,3556206,3.87018,
2020-04-12,SP,Vargem Grande Paulista,city,5,3,False,52597,3556453,9.50625,0.6
2020-04-12,SP,Vinhedo,city,8,0,False,78728,3556701,10.16157,
2020-04-12,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-12,SP,Votuporanga,city,5,0,False,94547,3557105,5.28838,
2020-04-12,SP,,state,8755,588,False,45919049,35,19.06616,0.0672
2020-04-12,TO,Araguaína,city,6,0,False,180470,1702109,3.32465,
2020-04-12,TO,Cariri do Tocantins,city,1,0,False,4382,1703867,22.82063,
2020-04-12,TO,Dianópolis,city,1,0,False,22139,1707009,4.51692,
2020-04-12,TO,Gurupi,city,1,0,False,86647,1709500,1.15411,
2020-04-12,TO,Palmas,city,16,0,False,299127,1721000,5.3489,
2020-04-12,TO,Paraíso do Tocantins,city,1,0,False,51252,1716109,1.95114,
2020-04-12,TO,,state,26,0,False,1572866,17,1.65303,
2020-04-11,AC,Acrelândia,city,9,0,False,15256,1200013,58.99318,
2020-04-11,AC,Bujari,city,1,0,False,10266,1200138,9.74089,
2020-04-11,AC,Plácido de Castro,city,4,0,False,19761,1200385,20.24189,
2020-04-11,AC,Porto Acre,city,1,0,False,18504,1200807,5.40424,
2020-04-11,AC,Rio Branco,city,57,2,False,407319,1200401,13.99395,0.0351
2020-04-11,AC,,state,72,2,False,881935,12,8.16387,0.0278
2020-04-11,AL,Importados/Indefinidos,city,7,0,False,,,,
2020-04-11,AL,Maceió,city,37,3,False,1018948,2704302,3.6312,0.0811
2020-04-11,AL,Marechal Deodoro,city,2,0,False,51901,2704708,3.85349,
2020-04-11,AL,Palmeira dos Índios,city,1,0,False,73218,2706307,1.36578,
2020-04-11,AL,Porto Real do Colégio,city,1,0,False,20066,2707503,4.98355,
2020-04-11,AL,,state,48,3,False,3337357,27,1.43826,0.0625
2020-04-11,AM,Anori,city,2,0,False,21010,1300102,9.51928,
2020-04-11,AM,Boca do Acre,city,1,0,False,34308,1300706,2.91477,
2020-04-11,AM,Careiro,city,1,0,False,37869,1301100,2.64068,
2020-04-11,AM,Careiro da Várzea,city,2,0,False,30225,1301159,6.61704,
2020-04-11,AM,Iranduba,city,11,0,False,48296,1301852,22.77621,
2020-04-11,AM,Itacoatiara,city,11,0,False,101337,1301902,10.85487,
2020-04-11,AM,Jutaí,city,0,0,False,14317,1302306,,
2020-04-11,AM,Manacapuru,city,64,3,False,97377,1302504,65.72394,0.0469
2020-04-11,AM,Manaus,city,932,45,False,2182763,1302603,42.69818,0.0483
2020-04-11,AM,Manicoré,city,1,1,False,55751,1302702,1.79369,1.0
2020-04-11,AM,Maués,city,0,0,False,63905,1302900,,
2020-04-11,AM,Novo Airão,city,1,1,False,19454,1303205,5.14033,1.0
2020-04-11,AM,Parintins,city,6,2,False,114273,1303403,5.25058,0.3333
2020-04-11,AM,Presidente Figueiredo,city,1,1,False,36279,1303536,2.75642,1.0
2020-04-11,AM,Santo Antônio do Içá,city,7,0,False,21602,1303700,32.40441,
2020-04-11,AM,São Gabriel da Cachoeira,city,0,0,False,45564,1303809,,
2020-04-11,AM,São Paulo de Olivença,city,5,0,False,39299,1303908,12.72297,
2020-04-11,AM,Tabatinga,city,1,0,False,65844,1304062,1.51874,
2020-04-11,AM,Tefé,city,1,0,False,59849,1304203,1.67087,
2020-04-11,AM,Tonantins,city,3,0,False,18755,1304237,15.99573,
2020-04-11,AM,,state,1049,53,False,4144597,13,25.31006,0.0505
2020-04-11,AP,Macapá,city,171,3,False,503327,1600303,33.97394,0.0175
2020-04-11,AP,Oiapoque,city,1,0,False,27270,1600501,3.66703,
2020-04-11,AP,Santana,city,21,2,False,121364,1600600,17.30332,0.0952
2020-04-11,AP,,state,193,5,False,845731,16,22.82049,0.0259
2020-04-11,BA,Adustina,city,1,1,False,17040,2900355,5.86854,1.0
2020-04-11,BA,Alagoinhas,city,5,0,False,151596,2900702,3.29824,
2020-04-11,BA,Araci,city,1,1,False,54379,2902104,1.83895,1.0
2020-04-11,BA,Aurelino Leal,city,1,0,False,11531,2902401,8.67227,
2020-04-11,BA,Barra,city,2,0,False,53578,2902708,3.73288,
2020-04-11,BA,Barra do Choça,city,1,0,False,31603,2902906,3.16426,
2020-04-11,BA,Barra do Rocha,city,3,0,False,5714,2903102,52.50263,
2020-04-11,BA,Barreiras,city,1,0,False,155439,2903201,0.64334,
2020-04-11,BA,Belmonte,city,2,0,False,23328,2903409,8.57339,
2020-04-11,BA,Brumado,city,8,0,False,67195,2904605,11.90565,
2020-04-11,BA,Cachoeira,city,1,0,False,33470,2904902,2.98775,
2020-04-11,BA,Camacan,city,1,0,False,31988,2905602,3.12617,
2020-04-11,BA,Camaçari,city,10,0,False,299132,2905701,3.34301,
2020-04-11,BA,Campo Formoso,city,1,0,False,71206,2906006,1.40438,
2020-04-11,BA,Canarana,city,1,0,False,26176,2906204,3.82029,
2020-04-11,BA,Candeias,city,1,0,False,87076,2906501,1.14842,
2020-04-11,BA,Cansanção,city,1,0,False,34834,2906808,2.87076,
2020-04-11,BA,Capim Grosso,city,1,0,False,30662,2906873,3.26137,
2020-04-11,BA,Catu,city,2,0,False,54704,2907509,3.65604,
2020-04-11,BA,Coaraci,city,2,0,False,16993,2908002,11.76955,
2020-04-11,BA,Conceição do Coité,city,2,0,False,66612,2908408,3.00246,
2020-04-11,BA,Conceição do Jacuípe,city,1,0,False,33153,2908507,3.01632,
